Group ID,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Source Files,Source Row Count,Is OA,OA URL,PDF Path,Download Source,Failure Reason,Download Status
paper-0239,38909216,Learning debiased graph representations from the OMOP common data model for synthetic data generation,"Schulz NA, Carus J, Wiederhold AJ, Johanns O, Peters F, Rath N, Rausch K, Holleczek B, Katalinic A; AI-CARE Working Group; Gundler C.",BMC Med Res Methodol. 2024 Jun 22;24(1):136. doi: 10.1186/s12874-024-02257-8.,Schulz NA,BMC Med Res Methodol,2024,2024/06/22,PMC11193245,,10.1186/s12874-024-02257-8,csv-omop-set.csv,1,yes,https://link.springer.com/content/pdf/10.1186/s12874-024-02257-8.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12874-024-02257-8__cb8463c4f32f.pdf,existing_file,,downloaded
paper-0240,36227072,Transforming and evaluating the UK Biobank to the OMOP Common Data Model for COVID-19 research and beyond,"Papez V, Moinat M, Voss EA, Bazakou S, Van Winzum A, Peviani A, Payralbe S, Kallfelz M, Asselbergs FW, Prieto-Alhambra D, Dobson RJB, Denaxas S.",J Am Med Inform Assoc. 2022 Dec 13;30(1):103-111. doi: 10.1093/jamia/ocac203.,Papez V,J Am Med Inform Assoc,2022,2022/10/13,PMC9619789,,10.1093/jamia/ocac203,csv-omop-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/30/1/103/47829607/ocac203.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocac203__00a755bd05a5.pdf,existing_file,,downloaded
paper-0241,38944260,Enhancing healthcare process analysis through object-centric process mining: Transforming OMOP common data models into object-centric event logs,"Park G, Lee Y, Cho M.",J Biomed Inform. 2024 Aug;156:104682. doi: 10.1016/j.jbi.2024.104682. Epub 2024 Jun 27.,Park G,J Biomed Inform,2024,2024/06/29,,,10.1016/j.jbi.2024.104682,csv-omop-set.csv,1,no,,,,,no_open_copy_found
paper-0242,39463847,Integrating longitudinal mental health data into a staging database: harnessing DDI-lifecycle and OMOP vocabularies within the INSPIRE Network Datahub,"Mugotitsa B, Bhattacharjee T, Ochola M, Mailosi D, Amadi D, Andeso P, Kuria J, Momanyi R, Omondi E, Kajungu D, Todd J, Kiragga A, Greenfield J.",Front Big Data. 2024 Oct 11;7:1435510. doi: 10.3389/fdata.2024.1435510. eCollection 2024.,Mugotitsa B,Front Big Data,2024,2024/10/28,PMC11502395,,10.3389/fdata.2024.1435510,csv-omop-set.csv,1,yes,https://www.frontiersin.org/journals/big-data/articles/10.3389/fdata.2024.1435510/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fdata.2024.1435510__8b61c82bec9f.pdf,existing_file,,downloaded
paper-0243,38315345,Development of Medical Imaging Data Standardization for Imaging-Based Observational Research: OMOP Common Data Model Extension,"Park WY, Jeon K, Schmidt TS, Kondylakis H, Alkasab T, Dewey BE, You SC, Nagy P.",J Imaging Inform Med. 2024 Apr;37(2):899-908. doi: 10.1007/s10278-024-00982-6. Epub 2024 Feb 5.,Park WY,J Imaging Inform Med,2024,2024/02/05,PMC11031512,,10.1007/s10278-024-00982-6,csv-omop-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s10278-024-00982-6.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s10278-024-00982-6__9e32109af5ea.pdf,existing_file,,downloaded
paper-0244,38058679,Transforming Estonian health data to the Observational Medical Outcomes Partnership (OMOP) Common Data Model: lessons learned,"Oja M, Tamm S, Mooses K, Pajusalu M, Talvik HA, Ott A, Laht M, Malk M, Lõo M, Holm J, Haug M, Šuvalov H, Särg D, Vilo J, Laur S, Kolde R, Reisberg S.",JAMIA Open. 2023 Dec 5;6(4):ooad100. doi: 10.1093/jamiaopen/ooad100. eCollection 2023 Dec.,Oja M,JAMIA Open,2023,2023/12/07,PMC10697784,,10.1093/jamiaopen/ooad100,csv-omop-set.csv,1,yes,https://academic.oup.com/jamiaopen/article-pdf/6/4/ooad100/54025819/ooad100.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooad100__d5f89bc11a86.pdf,existing_file,,downloaded
paper-0245,36264262,Integrating real-world data from Brazil and Pakistan into the OMOP common data model and standardized health analytics framework to characterize COVID-19 in the Global South,"Junior EPP, Normando P, Flores-Ortiz R, Afzal MU, Jamil MA, Bertolin SF, Oliveira VA, Martufi V, de Sousa F, Bashir A, Burn E, Ichihara MY, Barreto ML, Salles TD, Prieto-Alhambra D, Hafeez H, Khalid S.",J Am Med Inform Assoc. 2023 Mar 16;30(4):643-655. doi: 10.1093/jamia/ocac180.,Junior EPP,J Am Med Inform Assoc,2023,2022/10/20,PMC9619798,,10.1093/jamia/ocac180,csv-omop-set.csv,1,yes,https://academic.oup.com/jamia/article-pdf/30/4/643/49524465/ocac180.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocac180__77c4ed885c67.pdf,existing_file,,downloaded
paper-0246,35077901,Developing an ETL tool for converting the PCORnet CDM into the OMOP CDM to facilitate the COVID-19 data integration,"Yu Y, Zong N, Wen A, Liu S, Stone DJ, Knaack D, Chamberlain AM, Pfaff E, Gabriel D, Chute CG, Shah N, Jiang G.",J Biomed Inform. 2022 Mar;127:104002. doi: 10.1016/j.jbi.2022.104002. Epub 2022 Jan 22.,Yu Y,J Biomed Inform,2022,2022/01/25,PMC8791245,,10.1016/j.jbi.2022.104002,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC8791245?pdf=render,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1016_j.jbi.2022.104002__acbfd447cfed.pdf,existing_file,,downloaded
paper-0247,38626510,recruIT: A cloud-native clinical trial recruitment support system based on Health Level 7 Fast Healthcare Interoperability Resources (HL7 FHIR) and the Observational Medical Outcomes Partnership Common Data Model (OMOP CDM),"Gulden C, Macho P, Reinecke I, Strantz C, Prokosch HU, Blasini R.",Comput Biol Med. 2024 May;174:108411. doi: 10.1016/j.compbiomed.2024.108411. Epub 2024 Apr 6.,Gulden C,Comput Biol Med,2024,2024/04/16,,,10.1016/j.compbiomed.2024.108411,csv-omop-set.csv,1,no,,,,,no_open_copy_found
paper-0248,37621207,An Extract-Transform-Load Process Design for the Incremental Loading of German Real-World Data Based on FHIR and OMOP CDM: Algorithm Development and Validation,"Henke E, Peng Y, Reinecke I, Zoch M, Sedlmayr M, Bathelt F.",JMIR Med Inform. 2023 Aug 21;11:e47310. doi: 10.2196/47310.,Henke E,JMIR Med Inform,2023,2023/08/25,PMC10466444,,10.2196/47310,csv-omop-set.csv,1,yes,https://tud.qucosa.de/api/qucosa%3A95353/attachment/ATT-0/,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_47310__4ba94f3cf8f4.pdf,oa_url,,downloaded
paper-0249,35292697,Analysis of treatment pattern of anti-dementia medications in newly diagnosed Alzheimer's dementia using OMOP CDM,"Byun J, Lee DY, Jeong CW, Kim Y, Rhee HY, Moon KW, Heo J, Hong Y, Kim WJ, Nam SJ, Choi HS, Park JI, Chun IK, Bak SH, Lee K, Byeon GH, Kim KL, Kim JA, Park YJ, Kim JH, Lee EJ, Lee SA, Kwon SO, Park SW, Kasani PH, Kim JK, Kim Y, Kim S, Jang JW.",Sci Rep. 2022 Mar 15;12(1):4451. doi: 10.1038/s41598-022-08595-1.,Byun J,Sci Rep,2022,2022/03/16,PMC8924152,,10.1038/s41598-022-08595-1,csv-omop-set.csv,1,yes,https://www.nature.com/articles/s41598-022-08595-1.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41598-022-08595-1__968ab6a23a1f.pdf,existing_file,,downloaded
paper-0250,35790207,Perceived Risk of Re-Identification in OMOP-CDM Database: A Cross-Sectional Survey,"Tak YW, You SC, Han JH, Kim SS, Kim GT, Lee Y.",J Korean Med Sci. 2022 Jul 4;37(26):e205. doi: 10.3346/jkms.2022.37.e205.,Tak YW,J Korean Med Sci,2022,2022/07/05,PMC9259248,,10.3346/jkms.2022.37.e205,csv-omop-set.csv,1,yes,http://jkms.org/Synapse/Data/PDFData/0063JKMS/jkms-37-e205.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3346_jkms.2022.37.e205__0d481547fe74.pdf,existing_file,,downloaded
paper-0251,37190741,Feasibility Study of Federated Learning on the Distributed Research Network of OMOP Common Data Model,"Lee GH, Park J, Kim J, Kim Y, Choi B, Park RW, Rhee SY, Shin SY.",Healthc Inform Res. 2023 Apr;29(2):168-173. doi: 10.4258/hir.2023.29.2.168. Epub 2023 Apr 30.,Lee GH,Healthc Inform Res,2023,2023/05/16,PMC10209729,,10.4258/hir.2023.29.2.168,csv-omop-set.csv,1,yes,https://e-hir.org/upload/pdf/hir-2023-29-2-168.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.4258_hir.2023.29.2.168__e75507951680.pdf,existing_file,,downloaded
paper-0252,40189628,A scoping review of OMOP CDM adoption for cancer research using real world data,"Wang L, Wen A, Fu S, Ruan X, Huang M, Li R, Lu Q, Lyu H, Williams AE, Liu H.",NPJ Digit Med. 2025 Apr 7;8(1):189. doi: 10.1038/s41746-025-01581-7.,Wang L,NPJ Digit Med,2025,2025/04/06,PMC11973147,,10.1038/s41746-025-01581-7,csv-omop-set.csv,1,yes,https://www.nature.com/articles/s41746-025-01581-7.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1038_s41746-025-01581-7__7046d74e013e.pdf,existing_file,,downloaded
paper-0253,36884279,An Ontology-Based Approach for Consolidating Patient Data Standardized With European Norm/International Organization for Standardization 13606 (EN/ISO 13606) Into Joint Observational Medical Outcomes Partnership (OMOP) Repositories: Description of a Methodology,"Frid S, Pastor Duran X, Bracons Cucó G, Pedrera-Jiménez M, Serrano-Balazote P, Muñoz Carrero A, Lozano-Rubí R.",JMIR Med Inform. 2023 Mar 8;11:e44547. doi: 10.2196/44547.,Frid S,JMIR Med Inform,2023,2023/03/08,PMC10034609,,10.2196/44547,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2023/1/e44547/PDF,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_44547__6aee113007e2.pdf,oa_url,,downloaded
paper-0254,38326827,Evaluating MedDRA-to-ICD terminology mappings,"Zhang X, Feng Y, Li F, Ding J, Tahseen D, Hinojosa E, Chen Y, Tao C.",BMC Med Inform Decis Mak. 2024 Feb 7;23(Suppl 4):299. doi: 10.1186/s12911-023-02375-1.,Zhang X,BMC Med Inform Decis Mak,2024,2024/02/07,PMC10851449,,10.1186/s12911-023-02375-1,csv-omop-set.csv,1,yes,https://bmcmedinformdecismak.biomedcentral.com/counter/pdf/10.1186/s12911-023-02375-1,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1186_s12911-023-02375-1__0492cbf1139c.pdf,existing_file,,downloaded
paper-0255,38061012,MI-Common Data Model: Extending Observational Medical Outcomes Partnership-Common Data Model (OMOP-CDM) for Registering Medical Imaging Metadata and Subsequent Curation Processes,"Kalokyri V, Kondylakis H, Sfakianakis S, Nikiforaki K, Karatzanis I, Mazzetti S, Tachos N, Regge D, Fotiadis DI, Marias K, Tsiknakis M.",JCO Clin Cancer Inform. 2023 Sep;7:e2300101. doi: 10.1200/CCI.23.00101.,Kalokyri V,JCO Clin Cancer Inform,2023,2023/12/07,PMC10715775,,10.1200/CCI.23.00101,csv-omop-set.csv,1,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC10715775/pdf/cci-7-e2300101.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1200_cci.23.00101__062df274b983.pdf,existing_file,,downloaded
paper-0256,40327502,dsOMOP: bridging OMOP CDM and DataSHIELD for secure federated analysis of standardized clinical data,"Sarrat-González D, Escribà-Montagut X, Houghtaling J, González JR.",Bioinformatics. 2025 Jun 2;41(6):btaf286. doi: 10.1093/bioinformatics/btaf286.,Sarrat-González D,Bioinformatics,2025,2025/05/06,PMC12187060,,10.1093/bioinformatics/btaf286,csv-omop-set.csv,1,yes,https://academic.oup.com/bioinformatics/advance-article-pdf/doi/10.1093/bioinformatics/btaf286/63069974/btaf286.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_bioinformatics_btaf286__7bd85e2ecbed.pdf,existing_file,,downloaded
paper-0257,37674813,The Effect of Statins on Mortality of Patients With Chronic Kidney Disease Based on Data of the Observational Medical Outcomes Partnership Common Data Model (OMOP-CDM) and Korea National Health Insurance Claims Database,"Kim JE, Choi YJ, Oh SW, Kim MG, Jo SK, Cho WY, Ahn SY, Kwon YJ, Ko GJ.",Front Nephrol. 2022 Feb 2;1:821585. doi: 10.3389/fneph.2021.821585. eCollection 2021.,Kim JE,Front Nephrol,2022,2023/09/07,PMC10479676,,10.3389/fneph.2021.821585,csv-omop-set.csv,1,yes,https://www.frontiersin.org/articles/10.3389/fneph.2021.821585/pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3389_fneph.2021.821585__a961df5ccd13.pdf,existing_file,,downloaded
paper-0258,34514354,Transforming and evaluating electronic health record disease phenotyping algorithms using the OMOP common data model: a case study in heart failure,"Papez V, Moinat M, Payralbe S, Asselbergs FW, Lumbers RT, Hemingway H, Dobson R, Denaxas S.",JAMIA Open. 2021 Feb 4;4(3):ooab001. doi: 10.1093/jamiaopen/ooab001. eCollection 2021 Jul.,Papez V,JAMIA Open,2021,2021/09/13,PMC8423424,,10.1093/jamiaopen/ooab001,csv-omop-set.csv,1,yes,https://academic.oup.com/jamiaopen/article-pdf/4/3/ooab001/40325375/ooab001.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooab001__5773639a194b.pdf,existing_file,,downloaded
paper-0259,29295240,An OMOP CDM-Based Relational Database of Clinical Research Eligibility Criteria,"Si Y, Weng C.",Stud Health Technol Inform. 2017;245:950-954.,Si Y,Stud Health Technol Inform,2017,2018/01/04,PMC5893219,NIHMS955981,,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC5893219?pdf=render,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/PMC5893219__4b4220cd6eb0.pdf,existing_file,,downloaded
paper-0260,34380168,Transformation of Electronic Health Records and Questionnaire Data to OMOP CDM: A Feasibility Study Using SG_T2DM Dataset,"Sathappan SMK, Jeon YS, Dang TK, Lim SC, Shao YM, Tai ES, Feng M.",Appl Clin Inform. 2021 Aug;12(4):757-767. doi: 10.1055/s-0041-1732301. Epub 2021 Aug 11.,Sathappan SMK,Appl Clin Inform,2021,2021/08/11,PMC8357458,,10.1055/s-0041-1732301,csv-omop-set.csv,1,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/s-0041-1732301.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1055_s-0041-1732301__1ee5cd03575f.pdf,existing_file,,downloaded
paper-0261,38806105,Data harmonization and federated learning for multi-cohort dementia research using the OMOP common data model: A Netherlands consortium of dementia cohorts case study,"Mateus P, Moonen J, Beran M, Jaarsma E, van der Landen SM, Heuvelink J, Birhanu M, Harms AGJ, Bron E, Wolters FJ, Cats D, Mei H, Oomens J, Jansen W, Schram MT, Dekker A, Bermejo I.",J Biomed Inform. 2024 Jul;155:104661. doi: 10.1016/j.jbi.2024.104661. Epub 2024 May 26.,Mateus P,J Biomed Inform,2024,2024/05/28,,,10.1016/j.jbi.2024.104661,csv-omop-set.csv,1,yes,https://pure.amsterdamumc.nl/files/150102839/Data-harmonization-and-federated-learning-for-multi-cohort-dementia-research-using-the-omop-common-data-model.pdf,,,HTTPError,failed
paper-0262,30779778,Data model harmonization for the All Of Us Research Program: Transforming i2b2 data into the OMOP common data model,"Klann JG, Joss MAH, Embree K, Murphy SN.",PLoS One. 2019 Feb 19;14(2):e0212463. doi: 10.1371/journal.pone.0212463. eCollection 2019.,Klann JG,PLoS One,2019,2019/02/20,PMC6380544,,10.1371/journal.pone.0212463,csv-omop-set.csv,1,yes,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0212463&type=printable,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1371_journal.pone.0212463__1e2cc02b491c.pdf,existing_file,,downloaded
paper-0263,37507616,Risk of Hyponatremia after Tramadol/Acetaminophen Single-Pill Combination Therapy: A Real-World Study Based on the OMOP-CDM Database,"Lee YJ, Kim J, Han Y, Hwang K, Choi B, Oh TR, Kim IY, Rhee H.",Drugs R D. 2023 Sep;23(3):289-296. doi: 10.1007/s40268-023-00436-4. Epub 2023 Jul 28.,Lee YJ,Drugs R D,2023,2023/07/28,PMC10439094,,10.1007/s40268-023-00436-4,csv-omop-set.csv,1,yes,https://link.springer.com/content/pdf/10.1007/s40268-023-00436-4.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1007_s40268-023-00436-4__1c2f81d32210.pdf,existing_file,,downloaded
paper-0264,33936396,Deep Learning Approach to Parse Eligibility Criteria in Dietary Supplements Clinical Trials Following OMOP Common Data Model,"Bompelli A, Li J, Xu Y, Wang N, Wang Y, Adam T, He Z, Zhang R.",AMIA Annu Symp Proc. 2021 Jan 25;2020:243-252. eCollection 2020.,Bompelli A,AMIA Annu Symp Proc,2021,2021/05/03,PMC8075443,,,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC8075443?pdf=render,,,HTTPError,failed
paper-0265,31633087,ROMOP: a light-weight R package for interfacing with OMOP-formatted electronic health record data,"Glicksberg BS, Oskotsky B, Giangreco N, Thangaraj PM, Rudrapatna V, Datta D, Frazier R, Lee N, Larsen R, Tatonetti NP, Butte AJ.",JAMIA Open. 2019 Apr;2(1):10-14. doi: 10.1093/jamiaopen/ooy059. Epub 2019 Jan 4.,Glicksberg BS,JAMIA Open,2019,2019/10/22,PMC6800657,NIHMS1052565,10.1093/jamiaopen/ooy059,csv-omop-set.csv,1,yes,https://academic.oup.com/jamiaopen/article-pdf/2/1/10/32299095/ooy059.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamiaopen_ooy059__3a903a2d2fab.pdf,existing_file,,downloaded
paper-0266,28269868,Feasibility of Representing Data from Published Nursing Research Using the OMOP Common Data Model,"Kim H, Choi J, Jang I, Quach J, Ohno-Machado L.",AMIA Annu Symp Proc. 2017 Feb 10;2016:715-723. eCollection 2016.,Kim H,AMIA Annu Symp Proc,2017,2017/03/09,PMC5333244,,,csv-omop-set.csv,1,yes,https://europepmc.org/articles/PMC5333244?pdf=render,,,HTTPError,failed
paper-0267,36303318,Common data model for COVID-19 datasets,"Wegner P, Jose GM, Lage-Rupprecht V, Golriz Khatami S, Zhang B, Springstubbe S, Jacobs M, Linden T, Ku C, Schultz B, Hofmann-Apitius M, Kodamullil AT; COPERIMOplus Consortium.",Bioinformatics. 2022 Dec 13;38(24):5466-5468. doi: 10.1093/bioinformatics/btac651.,Wegner P,Bioinformatics,2022,2022/10/28,PMC9750115,,10.1093/bioinformatics/btac651,csv-omop-set.csv,1,yes,https://academic.oup.com/bioinformatics/article-pdf/38/24/5466/47886896/btac651.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_bioinformatics_btac651__11ade62b309e.pdf,existing_file,,downloaded
paper-0268,29063555,Representing Knowledge Consistently Across Health Systems,"Rosenbloom ST, Carroll RJ, Warner JL, Matheny ME, Denny JC.",Yearb Med Inform. 2017 Aug;26(1):139-147. doi: 10.15265/IY-2017-018. Epub 2017 Sep 11.,Rosenbloom ST,Yearb Med Inform,2017,2017/10/25,PMC6239235,,10.15265/IY-2017-018,csv-omop-set.csv,1,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.15265/IY-2017-018.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.15265_iy-2017-018__9272a49cfa7b.pdf,oa_url,,downloaded
paper-0269,36847736,Correction to: Transforming and evaluating the UK Biobank to the OMOP Common Data Model for COVID-19 research and beyond,,J Am Med Inform Assoc. 2023 Apr 19;30(5):1006. doi: 10.1093/jamia/ocad032.,,J Am Med Inform Assoc,2023,2023/02/27,PMC10114052,,10.1093/jamia/ocad032,csv-omop-set.csv,1,yes,https://academic.oup.com/jamia/advance-article-pdf/doi/10.1093/jamia/ocad032/49345408/ocad032.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_jamia_ocad032__03662c53e963.pdf,existing_file,,downloaded
paper-0270,34042737,Automated Generation of Individual and Population Clinical Pathways with the OMOP Common Data Model,"Boudis F, Clement G, Bruandet A, Lamer A.",Stud Health Technol Inform. 2021 May 27;281:218-222. doi: 10.3233/SHTI210152.,Boudis F,Stud Health Technol Inform,2021,2021/05/27,,,10.3233/SHTI210152,csv-omop-set.csv,1,yes,https://ebooks.iospress.nl/pdf/doi/10.3233/SHTI210152,,,html_or_xml_response,failed
paper-0271,34904958,Transformation and Evaluation of the MIMIC Database in the OMOP Common Data Model: Development and Usability Study,"Paris N, Lamer A, Parrot A.",JMIR Med Inform. 2021 Dec 14;9(12):e30970. doi: 10.2196/30970.,Paris N,JMIR Med Inform,2021,2021/12/14,PMC8715361,,10.2196/30970,csv-omop-set.csv,1,yes,https://medinform.jmir.org/2021/12/e30970/PDF,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.2196_30970__e4b4ac3bc42e.pdf,oa_url,,downloaded
paper-0272,34068814,The Risk of Osteoporosis and Osteoporotic Fracture Following the Use of Irritable Bowel Syndrome Medical Treatment: An Analysis Using the OMOP CDM Database,"Kim GL, Yi YH, Hwang HR, Kim J, Park Y, Kim YJ, Lee JG, Tak YJ, Lee SH, Lee SY, Cho YH, Park EJ, Lee Y.",J Clin Med. 2021 May 10;10(9):2044. doi: 10.3390/jcm10092044.,Kim GL,J Clin Med,2021,2021/06/02,PMC8126251,,10.3390/jcm10092044,csv-omop-set.csv,1,yes,https://www.mdpi.com/2077-0383/10/9/2044/pdf?version=1620662115,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.3390_jcm10092044__bceb11f35a7e.pdf,existing_file,,downloaded
paper-0273,31214700,PatientExploreR: an extensible application for dynamic visualization of patient clinical history from electronic health records in the OMOP common data model,"Glicksberg BS, Oskotsky B, Thangaraj PM, Giangreco N, Badgeley MA, Johnson KW, Datta D, Rudrapatna VA, Rappoport N, Shervey MM, Miotto R, Goldstein TC, Rutenberg E, Frazier R, Lee N, Israni S, Larsen R, Percha B, Li L, Dudley JT, Tatonetti NP, Butte AJ.",Bioinformatics. 2019 Nov 1;35(21):4515-4518. doi: 10.1093/bioinformatics/btz409.,Glicksberg BS,Bioinformatics,2019,2019/06/20,PMC6821222,,10.1093/bioinformatics/btz409,csv-omop-set.csv,1,yes,https://academic.oup.com/bioinformatics/article-pdf/35/21/4515/30330733/btz409.pdf,/home/smudoshi/Github/Parthenon/OHDSI-scraper/validated_oa_corpus/pdfs/10.1093_bioinformatics_btz409__83d0462f8a0a.pdf,existing_file,,downloaded
